WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After 
962	MKD	PCPIPCH	"Macedonia, Former Yugoslav Republic of"	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Inflation, average consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	"1,620.35"	338.684	126.4	15.8	2.3	2.6	0.869	-0.345	6.404	5.546	2.167	1.196	-0.419	0.489	3.203	2.278	8.495	3	3	3	3	3	2007
962	MKD	PCPIE	"Macedonia, Former Yugoslav Republic of"	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: National Statistical Office Frequency of source data: Monthly Latest actual data: 2007 Primary domestic currency:  Macedonia denars Data last updated: 10/2008"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	91.222	90.537	93.434	91.459	94.523	100	104.007	104.848	107.632	105.354	106.992	110.224	117.643	124.113	127.837	131.672	135.622	139.691	143.882	2007
962	MKD	PCPIEPCH	"Macedonia, Former Yugoslav Republic of"	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  Inflation, end of period consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.75	3.2	-2.114	3.35	5.794	4.007	0.809	2.655	-2.117	1.555	3.021	6.73	5.5	3	3	3	3	3	2007
962	MKD	FLIBOR6	"Macedonia, Former Yugoslav Republic of"	Six-month London interbank offered rate (LIBOR)		Percent																																					
962	MKD	LUR	"Macedonia, Former Yugoslav Republic of"	Unemployment rate		Percent of total labor force																																					
962	MKD	LE	"Macedonia, Former Yugoslav Republic of"	Employment		Persons	Millions																																				
962	MKD	LP	"Macedonia, Former Yugoslav Republic of"	Population		Persons	Millions	Definition: Population Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Macedonia denars Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.922	1.933	1.942	1.952	1.963	1.977	1.983	1.993	2.002	2.01	2.016	2.022	2.026	2.03	2.037	2.043	2.049	2.055	2.061	2.067	2.074	2.08	2.086	2006
962	MKD	GGB	"Macedonia, Former Yugoslav Republic of"	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																																				
962	MKD	GGB_NGDP	"Macedonia, Former Yugoslav Republic of"	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																					
962	MKD	GGSB	"Macedonia, Former Yugoslav Republic of"	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
962	MKD	GGSB_NPGDP	"Macedonia, Former Yugoslav Republic of"	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
962	MKD	GGND	"Macedonia, Former Yugoslav Republic of"	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
962	MKD	GGND_NGDP	"Macedonia, Former Yugoslav Republic of"	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
962	MKD	GGD	"Macedonia, Former Yugoslav Republic of"	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
962	MKD	GGD_NGDP	"Macedonia, Former Yugoslav Republic of"	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
962	MKD	BCA	"Macedonia, Former Yugoslav Republic of"	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2007 Primary domestic currency:  Macedonia denars Data last updated: 10/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.981	-0.009	-0.109	-0.305	-0.273	-0.331	-0.297	-0.311	-0.098	-0.068	-0.248	-0.356	-0.19	-0.451	-0.151	-0.056	-0.234	-1.343	-1.454	-1.478	-1.513	-1.444	-1.3	2007
962	MKD	BCA_NGDPD	"Macedonia, Former Yugoslav Republic of"	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.287	-0.399	-4.285	-9.012	-6.33	-7.499	-7.962	-8.669	-2.651	-1.879	-7.221	-9.428	-4.097	-8.388	-2.595	-0.884	-3.048	-13.957	-13.835	-12.839	-12.059	-10.685	-8.94	2007
674	MDG	NGDP_R	Madagascar	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: National Statistical Office Latest actual data: 2006 Base Year: 2000 Use of chain weighted prices indices: No Primary domestic currency:  Malagasy ariary Data last updated: 10/2008	"4,211.68"	"3,798.93"	"3,726.75"	"3,760.30"	"3,826.48"	"3,870.73"	"3,946.61"	"3,992.97"	"4,129.01"	"4,297.27"	"4,431.72"	"4,152.24"	"4,201.28"	"4,289.50"	"4,287.69"	"4,359.67"	"4,453.58"	"4,618.07"	"4,798.97"	"5,024.48"	"5,248.42"	"5,562.28"	"4,872.12"	"5,617.73"	"5,802.92"	"6,076.78"	"6,479.18"	"6,893.72"	"7,037.43"	"7,565.37"	"8,304.13"	"9,019.48"	"9,557.09"	"10,138.84"	2006
674	MDG	NGDP_RPCH	Madagascar	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	0.788	-9.8	-1.9	0.9	1.76	1.156	1.96	1.175	3.407	4.075	3.129	-6.306	1.181	2.1	-0.042	1.679	2.154	3.693	3.917	4.699	4.457	5.98	-12.408	15.304	3.297	4.719	6.622	6.398	2.085	7.502	9.765	8.614	5.961	6.087	2006
674	MDG	NGDP	Madagascar	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Malagasy ariary Data last updated: 10/2008	170.8	195.363	246.642	302.305	339	378.64	440.76	548.64	687.36	801.06	920.78	982.72	"1,118.62"	"1,290.18"	"1,826.24"	"2,695.74"	"3,244.89"	"3,610.03"	"4,068.35"	"4,676.79"	"5,248.42"	"5,968.62"	"6,008.37"	"7,119.38"	"8,406.00"	"10,413.89"	"12,377.26"	"14,444.25"	"16,131.43"	"18,867.66"	"22,213.37"	"25,453.89"	"28,319.64"	"31,545.63"	2006
674	MDG	NGDPD	Madagascar	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	4.042	3.595	3.526	3.512	2.939	2.858	3.258	2.566	2.442	2.498	3.081	2.677	3.001	3.371	2.977	3.16	4.005	3.54	3.738	3.723	3.866	4.527	4.557	5.738	4.493	5.192	5.777	7.711	9.729	11.106	12.297	13.489	14.771	16.194	2006
